timestamp,node_id,power1_w,power2_w,power3_w,current1_a,current2_a,current3_a,current4_a,voltage_v,pf1,pf2
2026-02-22T01:33:51.959,11,65.62,0.00,0.00,0.394,0.002,0.002,0.002,242.27,0.24,0.29
2026-02-22T01:33:55.162,11,61.73,0.00,0.00,0.379,0.002,0.002,0.002,242.39,0.23,0.30
2026-02-22T01:33:58.366,11,62.28,0.00,0.00,0.380,0.002,0.002,0.002,242.43,0.23,0.29
2026-02-22T01:34:01.570,11,63.07,0.00,0.00,0.382,0.002,0.002,0.002,242.17,0.22,0.30
2026-02-22T01:34:04.774,11,62.11,0.00,0.00,0.379,0.002,0.002,0.002,242.10,0.24,0.29
2026-02-22T01:34:07.978,11,65.17,0.00,0.00,0.392,0.002,0.002,0.002,242.10,0.23,0.30
2026-02-22T01:34:11.182,11,62.86,0.00,0.00,0.384,0.002,0.002,0.002,242.24,0.23,0.30
2026-02-22T01:34:14.385,11,92.40,0.00,0.00,0.509,0.002,0.003,0.002,242.48,0.23,0.30
2026-02-22T01:34:17.590,11,81.93,0.00,0.00,0.460,0.002,0.002,0.002,242.75,0.23,0.31
2026-02-22T01:34:20.794,11,75.49,0.00,0.00,0.434,0.002,0.002,0.002,242.50,0.23,0.30
2026-02-22T01:34:23.997,11,64.25,0.00,0.00,0.388,0.002,0.002,0.002,242.48,0.23,0.29
2026-02-22T01:34:27.201,11,63.43,0.00,0.00,0.386,0.002,0.002,0.002,242.48,0.23,0.28
2026-02-22T01:34:30.405,11,61.08,0.00,0.00,0.375,0.002,0.002,0.002,242.59,0.23,0.29
2026-02-22T01:34:33.609,11,63.16,0.00,0.00,0.383,0.002,0.002,0.002,242.23,0.23,0.29
2026-02-22T01:34:36.813,11,61.25,0.00,0.00,0.376,0.002,0.002,0.002,242.36,0.23,0.30
2026-02-22T01:34:40.017,11,61.61,0.00,0.00,0.376,0.002,0.002,0.002,242.69,0.23,0.29
2026-02-22T01:34:43.220,11,61.25,0.00,0.00,0.376,0.002,0.002,0.002,242.16,0.24,0.29
2026-02-22T01:34:46.424,11,62.21,0.00,0.00,0.380,0.002,0.002,0.002,242.05,0.22,0.29
2026-02-22T01:34:49.628,11,62.73,0.00,0.00,0.379,0.002,0.002,0.002,242.42,0.23,0.30
2026-02-22T01:34:52.832,11,60.31,0.00,0.00,0.371,0.002,0.002,0.002,242.20,0.24,0.28
